date,total,filter,remove,ratio
2021-12-26,19,4,4,0.21
2021-12-28,16,4,0,0.25
2021-12-30,21,1,0,0.05
2022-01-02,18,4,0,0.22
2022-01-08,23,3,0,0.13
2022-01-10,19,2,0,0.11
2022-01-12,21,4,0,0.19
2022-01-14,19,3,0,0.16
2022-01-16,19,4,0,0.21
2022-01-18,27,8,2,0.3
2022-01-20,22,2,0,0.09
2022-01-22,21,2,0,0.1
2022-01-24,24,3,0,0.12
2022-01-26,24,4,0,0.17
2022-01-28,19,2,0,0.11
2022-01-30,19,2,0,0.11
2022-02-02,24,4,0,0.17
2022-02-04,27,8,0,0.3
2022-02-06,26,1,0,0.04
2022-02-08,21,5,0,0.24
2022-02-10,35,13,0,0.37
2022-02-12,29,3,0,0.1
2022-02-14,18,1,0,0.06
2022-02-16,27,4,0,0.15
2022-02-18,20,5,5,0.25
2022-02-20,29,8,0,0.28
2022-02-22,20,5,0,0.25
2022-02-26,17,1,0,0.06
2022-02-28,31,7,0,0.23
2022-03-02,23,5,0,0.22
2022-03-04,17,2,0,0.12
2022-03-06,18,4,0,0.22
2022-03-08,22,3,0,0.14
2022-03-10,28,9,3,0.32
2022-03-12,27,3,0,0.11
2022-03-14,31,7,4,0.23
2022-03-16,20,2,0,0.1
2022-03-18,24,3,0,0.12
2022-03-20,25,2,0,0.08
2022-03-22,18,2,0,0.11
2022-03-24,18,6,0,0.33
2022-03-26,22,3,0,0.14
2022-03-28,23,2,0,0.09
2022-03-30,15,3,5,0.2
2022-04-02,23,7,0,0.3
2022-04-04,48,17,0,0.35
2022-04-06,33,4,0,0.12
2022-04-08,45,11,0,0.24
2022-04-10,34,2,3,0.06
2022-04-12,40,7,0,0.18
2022-04-14,32,3,0,0.09
2022-04-16,26,8,3,0.31
2022-04-18,50,6,0,0.12
2022-04-20,31,10,0,0.32
2022-04-22,54,15,0,0.28
2022-04-24,37,2,0,0.05
2022-04-26,62,18,0,0.29
2022-04-28,39,6,0,0.15
2022-04-30,34,11,2,0.32
2022-05-02,34,8,0,0.24
2022-05-04,49,13,0,0.27
2022-05-06,38,11,0,0.29
2022-05-08,40,14,0,0.35
2022-05-10,31,8,0,0.26
2022-05-12,46,10,0,0.22
2022-05-14,33,6,0,0.18
2022-05-16,30,4,0,0.13
2022-05-18,58,18,0,0.31
2022-05-20,33,5,0,0.15
2022-05-22,36,11,4,0.31
2022-05-24,30,6,1,0.2
2022-05-26,34,9,3,0.26
2022-06-02,36,11,3,0.31
2022-06-04,35,9,0,0.26
2022-06-06,39,7,0,0.18
2022-06-08,33,7,3,0.21
2022-06-10,47,4,0,0.09
2022-06-12,46,6,0,0.13
2022-06-14,47,13,0,0.28
2022-06-16,42,4,0,0.1
2022-06-18,34,8,0,0.24
2022-06-20,28,4,0,0.14
2022-06-22,50,15,0,0.3
2022-06-24,43,12,0,0.28
2022-06-26,39,6,2,0.15
2022-06-28,48,4,0,0.08
2022-06-30,34,12,0,0.35
2022-07-02,36,9,0,0.25
2022-07-04,34,7,0,0.21
2022-07-06,41,4,0,0.1
2022-07-08,40,7,0,0.18
2022-07-10,36,4,0,0.11
2022-07-12,33,11,0,0.33
2022-07-14,30,4,0,0.13
2022-07-16,35,6,1,0.17
2022-07-18,36,4,0,0.11
2022-07-20,42,6,0,0.14
2022-07-22,52,2,0,0.04
2022-07-24,59,21,0,0.36
2022-07-26,41,3,0,0.07
2022-07-28,31,12,0,0.39
2022-07-30,42,2,3,0.05
2022-08-02,43,15,0,0.35
2022-08-04,46,14,2,0.3
2022-08-06,37,2,0,0.05
2022-08-08,48,9,0,0.19
2022-08-10,31,8,0,0.26
2022-08-12,35,12,1,0.34
2022-08-14,38,4,0,0.11
2022-08-16,34,6,0,0.18
2022-08-18,59,21,0,0.36
2022-08-20,37,5,3,0.14
2022-08-22,36,1,0,0.03
2022-08-24,47,14,0,0.3
2022-08-26,46,8,0,0.17
2022-08-28,46,3,0,0.07
2022-08-30,45,7,0,0.16
2022-09-02,57,18,0,0.32
2022-09-04,36,5,2,0.14
2022-09-06,38,4,0,0.11
2022-09-08,40,13,0,0.32
2022-09-10,49,8,0,0.16
2022-09-12,31,9,0,0.29
2022-09-14,30,9,4,0.3
2022-09-16,35,13,0,0.37
2022-09-18,45,13,0,0.29
2022-09-20,41,11,0,0.27
2022-09-22,38,4,0,0.11
2022-09-24,35,0,0,0.0
2022-09-26,38,12,0,0.32
2022-09-28,33,3,0,0.09
2022-09-30,45,19,0,0.42
2022-10-02,45,13,0,0.29
2022-10-04,41,11,0,0.27
2022-10-06,50,8,0,0.16
2022-10-08,36,6,0,0.17
2022-10-10,33,6,0,0.18
